
 10    30    10
 #  X(mm)     Y(mm)     Z(mm)   BX(tesla) BY(tesla) BZ(tesla) MU(H/m) 
  -388.889  -63.556  -480.000    0.000      1.000    0.000    0.006
  -388.889  -63.556  -470.000    0.000      1.000    0.000    0.006
  -388.889  -63.556  -460.000    0.000      1.000    0.000    0.006
  -388.889  -63.556  -450.000    0.000      1.000    0.000    0.006
  -388.889  -63.556  -440.000    0.000      1.000    0.000    0.006
  -388.889  -63.556  -430.000    0.000      1.000    0.000    0.006
  -388.889  -63.556  -420.000    0.000      1.000    0.000    0.006
  -388.889  -63.556  -410.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -500.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -490.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -480.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -470.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -460.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -450.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -440.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -430.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -420.000    0.000      1.000    0.000    0.006
  -277.778  -63.556  -410.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -500.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -490.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -480.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -470.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -460.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -450.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -440.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -430.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -420.000    0.000      1.000    0.000    0.006
  -166.667  -63.556  -410.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -500.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -490.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -480.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -470.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -460.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -450.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -440.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -430.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -420.000    0.000      1.000    0.000    0.006
  -55.556  -63.556  -410.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -500.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -490.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -480.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -470.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -460.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -450.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -440.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -430.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -420.000    0.000      1.000    0.000    0.006
  55.556  -63.556  -410.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -500.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -490.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -480.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -470.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -460.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -450.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -440.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -430.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -420.000    0.000      1.000    0.000    0.006
  166.667  -63.556  -410.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -500.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -490.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -480.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -470.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -460.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -450.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -440.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -430.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -420.000    0.000      1.000    0.000    0.006
  277.778  -63.556  -410.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -500.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -490.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -480.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -470.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -460.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -450.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -440.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -430.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -420.000    0.000      1.000    0.000    0.006
  388.889  -63.556  -410.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -500.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -490.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -480.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -470.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -460.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -450.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -440.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -430.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -420.000    0.000      1.000    0.000    0.006
  500.000  -63.556  -410.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -500.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -490.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -480.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -470.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -460.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -450.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -440.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -430.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -420.000    0.000      1.000    0.000    0.006
  -500.000  -69.778  -410.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -500.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -490.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -480.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -470.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -460.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -450.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -440.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -430.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -420.000    0.000      1.000    0.000    0.006
  -388.889  -69.778  -410.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -500.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -490.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -480.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -470.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -460.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -450.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -440.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -430.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -420.000    0.000      1.000    0.000    0.006
  -277.778  -69.778  -410.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -500.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -490.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -480.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -470.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -460.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -450.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -440.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -430.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -420.000    0.000      1.000    0.000    0.006
  -166.667  -69.778  -410.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -500.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -490.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -480.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -470.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -460.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -450.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -440.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -430.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -420.000    0.000      1.000    0.000    0.006
  -55.556  -69.778  -410.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -500.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -490.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -480.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -470.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -460.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -450.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -440.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -430.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -420.000    0.000      1.000    0.000    0.006
  55.556  -69.778  -410.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -500.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -490.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -480.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -470.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -460.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -450.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -440.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -430.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -420.000    0.000      1.000    0.000    0.006
  166.667  -69.778  -410.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -500.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -490.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -480.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -470.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -460.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -450.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -440.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -430.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -420.000    0.000      1.000    0.000    0.006
  277.778  -69.778  -410.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -500.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -490.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -480.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -470.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -460.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -450.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -440.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -430.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -420.000    0.000      1.000    0.000    0.006
  388.889  -69.778  -410.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -500.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -490.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -480.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -470.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -460.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -450.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -440.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -430.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -420.000    0.000      1.000    0.000    0.006
  500.000  -69.778  -410.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -500.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -490.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -480.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -470.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -460.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -450.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -440.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -430.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -420.000    0.000      1.000    0.000    0.006
  -500.000  -76.000  -410.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -500.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -490.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -480.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -470.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -460.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -450.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -440.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -430.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -420.000    0.000      1.000    0.000    0.006
  -388.889  -76.000  -410.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -500.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -490.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -480.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -470.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -460.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -450.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -440.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -430.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -420.000    0.000      1.000    0.000    0.006
  -277.778  -76.000  -410.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -500.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -490.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -480.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -470.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -460.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -450.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -440.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -430.000    0.000      1.000    0.000    0.006
  -166.667  -76.000  -420.000    0.000      1.000    0.000    0.006
